R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.87745212235755,"(0.268715903162956, 0.0754567086696625, -0.00776423513889313, 0.0280028432607651, -0.0262550860643387, 0.0355920791625977, 0.0301936119794846, 0.0265378206968307, 0.0565597265958786, 0.01438207924366)",400,-,-,-,1.39666485786438,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.26070622304384,"(0.966800389374602, 0.939501776205441, 0.886560888254227, 0.806370476476806, 0.640500678124524, 0.405257174908673, 0.152619540604635, 0.0299767000196445, 0.0101999151968389, 0.000173252038742747)",530,1062,-,-,0.959405899047852,secs,1
pso,psoptim,Rosenbrock,10,"(0.787923105526716, -0.083289030008018, -4.52848065877333, -0.574053409509361, 3.12961366493255, -3.40498989680782, -4.50714138802141, -3.30988097004592, 0.355796178337187, -0.915303768124431)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.203427337421315,"(0.997559860873672, 0.995999590246415, 0.993949685357404, 0.986626572803395, 0.971951469917577, 0.942436772777294, 0.888561666541375, 0.791555373597613, 0.625230182642319, 0.388041344790114)",1600,25600,2,Maximal number of iterations reached,0.995453119277954,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(0.787923105526716, -0.083289030008018, -4.52848065877333, -0.574053409509361, 3.12961366493255, -3.40498989680782, -4.50714138802141, -3.30988097004592, 0.355796178337187, -0.915303768124431)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.291644645346305,"(0.993093872208114, 0.987221999063047, 0.974241348495857, 0.969470599709823, 0.97408500745798, 0.960037052900235, 0.940819033253827, 0.89437011619174, 0.812499321761176, 0.667700618024474)",520,-,-,-,0.83323335647583,secs,1
nloptr,sbplx,Rosenbrock,10,"(0.787923105526716, -0.083289030008018, -4.52848065877333, -0.574053409509361, 3.12961366493255, -3.40498989680782, -4.50714138802141, -3.30988097004592, 0.355796178337187, -0.915303768124431)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.0752103722948286,"(0.998958543989573, 0.997897823976976, 0.995824147111708, 0.991687646163376, 0.983411655238335, 0.967377331231834, 0.935796750850888, 0.875355325076642, 0.768554865449722, 0.590689103456114)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.982069492340088,secs,1
nloptr,cobyla,Rosenbrock,10,"(0.787923105526716, -0.083289030008018, -4.52848065877333, -0.574053409509361, 3.12961366493255, -3.40498989680782, -4.50714138802141, -3.30988097004592, 0.355796178337187, -0.915303768124431)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,2.83666572800356,"(0.977964795687191, 0.956255148603618, 0.914173436707998, 0.837540303399425, 0.701265395969235, 0.490752403753727, 0.2357442595671, 0.0654610365168636, 0.0145383381473137, 0.000610014197269643)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.02653360366821,secs,1
nloptr,bobyqa,Rosenbrock,10,"(0.787923105526716, -0.083289030008018, -4.52848065877333, -0.574053409509361, 3.12961366493255, -3.40498989680782, -4.50714138802141, -3.30988097004592, 0.355796178337187, -0.915303768124431)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,1.7251401921052e-27,"(1, 1, 1, 1, 1, 1, 1.00000000000001, 1.00000000000002, 1.00000000000003, 1.00000000000007)",2910,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.160869121551514,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,7.54327243542836,"(0.641275703907013, 0.443795666098595, 0.192718520760536, 0.0578387081623077, 0.0107098370790482, 0.0743710845708847, -0.0048978328704834, -0.00108148157596588, 0.000222146511077881, 0.00185593962669373)",400,-,-,-,0.951783657073975,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.85414328834626,"(0.962688171863661, 0.920599455212122, 0.858004247471712, 0.74390733179203, 0.527424134449235, 0.259177767956214, 0.0594425961994103, 0.012154748612562, 0.0100089769389028, 0.00228385282646854)",530,1062,-,-,0.8874831199646,secs,1
pso,psoptim,Rosenbrock,10,"(-1.5552917541936, 1.38494719285518, -2.17939064605162, -0.366325557697564, 2.86404520040378, 3.94450244493783, 4.69764680135995, -4.13656740449369, -4.32853813050315, 3.71342675527558)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.124659877861416,"(0.996886730080078, 0.995224159654072, 0.992228098817194, 0.987149496777639, 0.976890080253897, 0.955089016732779, 0.916689571662949, 0.840919494827053, 0.707284474497852, 0.500026348588498)",1600,25600,2,Maximal number of iterations reached,1.02644515037537,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-1.5552917541936, 1.38494719285518, -2.17939064605162, -0.366325557697564, 2.86404520040378, 3.94450244493783, 4.69764680135995, -4.13656740449369, -4.32853813050315, 3.71342675527558)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.0530375226141243,"(1.0019860541857, 1.00443979849419, 1.00340430517941, 1.00480639993945, 1.00762819862496, 1.01987757209123, 1.04246368806186, 1.0888831329592, 1.18746139235034, 1.41213401544903)",520,-,-,-,0.758748292922974,secs,1
nloptr,sbplx,Rosenbrock,10,"(-1.5552917541936, 1.38494719285518, -2.17939064605162, -0.366325557697564, 2.86404520040378, 3.94450244493783, 4.69764680135995, -4.13656740449369, -4.32853813050315, 3.71342675527558)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.0433401923815213,"(0.999222836349569, 0.998461700791598, 0.996926583421888, 0.993847294435664, 0.987791512733158, 0.975958476276331, 0.9523769728437, 0.907027067125657, 0.822186010377133, 0.675996376473152)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.953754663467407,secs,1
nloptr,cobyla,Rosenbrock,10,"(-1.5552917541936, 1.38494719285518, -2.17939064605162, -0.366325557697564, 2.86404520040378, 3.94450244493783, 4.69764680135995, -4.13656740449369, -4.32853813050315, 3.71342675527558)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.76239866722386,"(-0.988527569060346, 0.98714280685518, 0.97948087431585, 0.961701830608142, 0.925894687152756, 0.857796492560827, 0.735420620728491, 0.546712677599895, 0.301836578750568, 0.0904046020354607)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.07485795021057,secs,1
nloptr,bobyqa,Rosenbrock,10,"(-1.5552917541936, 1.38494719285518, -2.17939064605162, -0.366325557697564, 2.86404520040378, 3.94450244493783, 4.69764680135995, -4.13656740449369, -4.32853813050315, 3.71342675527558)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.71097871836673e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999998, 0.999999999999995, 0.999999999999991, 0.999999999999981, 0.999999999999963)",2391,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.133705377578735,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.33259398301858,"(0.285010253380786, 0.0886791846377574, 0.00158185796033088, 0.00997191821997868, -0.0057391509783471, 0.0102664208097252, 0.0111761388430249, 0.023474424740323, 0.0133539926803617, 0.00401555521077763)",400,-,-,-,0.94899320602417,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.49711503681766,"(0.966476456752503, 0.938618937785146, 0.896817744454488, 0.802220598307558, 0.608525161186246, 0.358178112382002, 0.137439439417587, 0.0155150955191385, 0.0100572643957015, 0.000117257256428981)",530,1062,-,-,0.933235645294189,secs,1
pso,psoptim,Rosenbrock,10,"(-1.42669555498287, 4.48127701180056, -1.79344849428162, 4.84759925398976, -0.369558075908571, 0.55260548600927, -2.02549402834848, -0.113302969839424, -4.78398212231696, 2.57933826418594)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.266462338072143,"(0.996289222841708, 0.993189142728727, 0.987960594216347, 0.978883375425299, 0.961044021507574, 0.93208127080907, 0.871081542532763, 0.760752889319428, 0.581902091429061, 0.337912412815679)",1600,25600,2,Maximal number of iterations reached,0.973218679428101,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-1.42669555498287, 4.48127701180056, -1.79344849428162, 4.84759925398976, -0.369558075908571, 0.55260548600927, -2.02549402834848, -0.113302969839424, -4.78398212231696, 2.57933826418594)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.138170064635657,"(1.00280217070413, 1.00668399756618, 1.00844799212347, 1.01101574892677, 1.01847435832648, 1.03549303896304, 1.06977618647569, 1.14092380402288, 1.29065176246602, 1.65852657420631)",520,-,-,-,0.839328050613403,secs,1
nloptr,sbplx,Rosenbrock,10,"(-1.42669555498287, 4.48127701180056, -1.79344849428162, 4.84759925398976, -0.369558075908571, 0.55260548600927, -2.02549402834848, -0.113302969839424, -4.78398212231696, 2.57933826418594)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,1.48295896623971,"(0.990442745448332, 0.981344601592324, 0.964408750317756, 0.930533137873451, 0.867076991044397, 0.757841527890155, 0.576677928937039, 0.341891919904538, 0.120768698010701, 0.0143494345626435)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.972119808197021,secs,1
nloptr,cobyla,Rosenbrock,10,"(-1.42669555498287, 4.48127701180056, -1.79344849428162, 4.84759925398976, -0.369558075908571, 0.55260548600927, -2.02549402834848, -0.113302969839424, -4.78398212231696, 2.57933826418594)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,5.62801379191603,"(-0.983010097631854, 0.976096559469813, 0.958034809251027, 0.920256137779505, 0.857179264445327, 0.740046155425705, 0.54955876202896, 0.29989490715247, 0.0748229046619966, 0.00543361334934582)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.945059537887573,secs,1
nloptr,bobyqa,Rosenbrock,10,"(-1.42669555498287, 4.48127701180056, -1.79344849428162, 4.84759925398976, -0.369558075908571, 0.55260548600927, -2.02549402834848, -0.113302969839424, -4.78398212231696, 2.57933826418594)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,2.69716720394754e-26,"(0.999999999999999, 0.999999999999998, 0.999999999999997, 0.999999999999994, 0.999999999999991, 0.999999999999982, 0.999999999999965, 0.99999999999993, 0.99999999999986, 0.99999999999972)",4391,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.169899940490723,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.64450616649784,"(0.211753275042125, 0.0251722439357439, 0.03004207033822, 0.00395006798011312, 0.0252859673795147, 0.0135295310137462, -0.0075837460056385, 0.0150082921092092, 0.00453148425135687, 0.00598659952457083)",400,-,-,-,0.932651042938232,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.1858292391707,"(0.967215283476813, 0.941871936247835, 0.893444634532011, 0.79497952334561, 0.627526422258963, 0.405585014354377, 0.175629576550133, 0.0377160780672277, 0.0143423910902521, 0.000164211941208747)",530,1062,-,-,0.949395418167114,secs,1
pso,psoptim,Rosenbrock,10,"(4.48988213669509, 1.18998926598579, 2.47026071418077, -1.04841377120465, 3.33320081233978, -4.12650121608749, 0.279338178224862, -2.89148307871073, -3.73849658295512, -1.70651986263692)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.216104846736647,"(0.997998421804598, 0.994019609585788, 0.990003484003044, 0.981008686223999, 0.966323237887988, 0.939189830975476, 0.884540148082764, 0.786592600477916, 0.622275228555283, 0.385548837068082)",1600,25600,2,Maximal number of iterations reached,0.988342761993408,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(4.48988213669509, 1.18998926598579, 2.47026071418077, -1.04841377120465, 3.33320081233978, -4.12650121608749, 0.279338178224862, -2.89148307871073, -3.73849658295512, -1.70651986263692)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.332893417011315,"(1.00863316483068, 1.01939774286022, 1.02107954770252, 1.01966506034537, 1.02425832120191, 1.04415080988231, 1.07471041110361, 1.16007195066193, 1.33924334583523, 1.77365220517167)",520,-,-,-,0.794124126434326,secs,1
nloptr,sbplx,Rosenbrock,10,"(4.48988213669509, 1.18998926598579, 2.47026071418077, -1.04841377120465, 3.33320081233978, -4.12650121608749, 0.279338178224862, -2.89148307871073, -3.73849658295512, -1.70651986263692)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.0827792144152294,"(0.998924028000247, 0.997847660169544, 0.995679570029146, 0.991319656908694, 0.982769529547867, 0.965764671869301, 0.93248874086675, 0.86974583978882, 0.755800831411643, 0.571239601809548)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.946653842926025,secs,1
nloptr,cobyla,Rosenbrock,10,"(4.48988213669509, 1.18998926598579, 2.47026071418077, -1.04841377120465, 3.33320081233978, -4.12650121608749, 0.279338178224862, -2.89148307871073, -3.73849658295512, -1.70651986263692)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,0.100991985650316,"(0.998699798097627, 0.99758138887071, 0.995067914510811, 0.990395881084971, 0.980727087197451, 0.961673798443408, 0.925039237345004, 0.855362902726047, 0.730956272724475, 0.533789828062164)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.949845314025879,secs,1
nloptr,bobyqa,Rosenbrock,10,"(4.48988213669509, 1.18998926598579, 2.47026071418077, -1.04841377120465, 3.33320081233978, -4.12650121608749, 0.279338178224862, -2.89148307871073, -3.73849658295512, -1.70651986263692)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,1.48256546374974e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999999, 0.999999999999998, 0.999999999999995, 0.99999999999999, 0.999999999999981)",2253,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.0916235446929932,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,9.14923113146798,"(-0.00685499304024532, 0.00193319398452842, 0.00594957546012592, -0.0182853451900442, 0.0223839765943129, 0.00434622453343589, -0.0198117198728423, 0.0209834845595482, 0.0120214629660747, -0.0098331972785213)",400,-,-,-,0.952272176742554,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.28730830889207,"(0.969173144982172, 0.943270262653543, 0.895406372066879, 0.801215848148347, 0.626636263911073, 0.399890779385623, 0.146809717529199, 0.0181807990541457, 0.00951185452458812, 9.79069005215868e-05)",530,1062,-,-,0.901997089385986,secs,1
pso,psoptim,Rosenbrock,10,"(-3.58826610259712, 4.90442429902032, 2.91569662746042, -2.72039378061891, -1.29298814572394, -1.88318916363642, 2.88739418145269, 3.73911089496687, -3.06220590136945, -4.58029243862256)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.176522976849795,"(0.998610752818961, 0.995257674784493, 0.988238627137564, 0.982942188503668, 0.971217044701571, 0.947512811833442, 0.899789273057473, 0.815027949811033, 0.664843950159811, 0.436296210519808)",1600,25600,2,Maximal number of iterations reached,0.999422311782837,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-3.58826610259712, 4.90442429902032, 2.91569662746042, -2.72039378061891, -1.29298814572394, -1.88318916363642, 2.88739418145269, 3.73911089496687, -3.06220590136945, -4.58029243862256)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.224133574772977,"(0.993225547619106, 0.986289396125921, 0.985442306204843, 0.975353858406194, 0.969591724572299, 0.953227182891017, 0.928933562019841, 0.877138969289076, 0.783524125078768, 0.61942137511363)",520,-,-,-,0.848745107650757,secs,1
nloptr,sbplx,Rosenbrock,10,"(-3.58826610259712, 4.90442429902032, 2.91569662746042, -2.72039378061891, -1.29298814572394, -1.88318916363642, 2.88739418145269, 3.73911089496687, -3.06220590136945, -4.58029243862256)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,4.08470444700666,"(-0.992017312750062, 0.994155175198747, 0.993397228355801, 0.989348739249444, 0.980090917479826, 0.961112767414929, 0.923789613260102, 0.853811408751556, 0.7284262211777, 0.530596743476029)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.41348671913147,secs,1
nloptr,cobyla,Rosenbrock,10,"(-3.58826610259712, 4.90442429902032, 2.91569662746042, -2.72039378061891, -1.29298814572394, -1.88318916363642, 2.88739418145269, 3.73911089496687, -3.06220590136945, -4.58029243862256)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.27916228064599,"(-0.994521698470263, 0.99896172419776, 0.992955014775497, 0.983275196374621, 0.965233649513246, 0.930916940963695, 0.865731512605332, 0.748154925613549, 0.557481942280216, 0.30494314370261)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.08976459503174,secs,1
nloptr,bobyqa,Rosenbrock,10,"(-3.58826610259712, 4.90442429902032, 2.91569662746042, -2.72039378061891, -1.29298814572394, -1.88318916363642, 2.88739418145269, 3.73911089496687, -3.06220590136945, -4.58029243862256)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,3.98657911234786,"(-0.993263370248517, 0.996606033611217, 0.998240599929132, 0.998988410863297, 0.999226107588384, 0.999073556566619, 0.998453993630938, 0.997055883915063, 0.994178639072315, 0.988391161183069)",2751,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.108019351959229,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,7.873564017981,"(0.505380761468522, 0.287736502823529, 0.0607701853292466, 0.0277505125513222, 0.0229588430567133, 0.0139209683572707, 0.0270304478309576, 0.0017300572385609, -0.0182826444039495, 0.00624614250043546)",400,-,-,-,0.959998607635498,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.48234218385471,"(0.975602985749202, 0.948856635374565, 0.889233675437993, 0.768989517709102, 0.586242261423491, 0.34134740570528, 0.120515947624989, 0.0108016455184668, 0.00990054749455091, 0.000143553675334356)",530,1062,-,-,0.935276746749878,secs,1
pso,psoptim,Rosenbrock,10,"(-1.58936832798645, 0.807621770072728, 0.497554889880121, 0.622551059350371, 1.32310712710023, 3.16254615550861, 4.52091278042644, 2.49876864720136, -3.81586756091565, 1.39509910717607)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.194188634975643,"(0.995357671748727, 0.993981251059687, 0.990695481165782, 0.9839985755075, 0.970365874510956, 0.941609378890541, 0.89165526963447, 0.799125025879906, 0.640558557255367, 0.413107520048709)",1600,25600,2,Maximal number of iterations reached,0.977779388427734,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-1.58936832798645, 0.807621770072728, 0.497554889880121, 0.622551059350371, 1.32310712710023, 3.16254615550861, 4.52091278042644, 2.49876864720136, -3.81586756091565, 1.39509910717607)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.205353543431114,"(1.0086282022159, 0.995058935974079, 1.00552514655644, 1.01256322430778, 1.01718646983922, 1.02960484518675, 1.06560134349479, 1.12403926015774, 1.25124955463919, 1.55704641828471)",520,-,-,-,0.799264907836914,secs,1
nloptr,sbplx,Rosenbrock,10,"(-1.58936832798645, 0.807621770072728, 0.497554889880121, 0.622551059350371, 1.32310712710023, 3.16254615550861, 4.52091278042644, 2.49876864720136, -3.81586756091565, 1.39509910717607)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.820380243651095,"(1.00229822918175, 1.00460237167061, 1.00924256587545, 1.01861406225955, 1.03733025025247, 1.07701049491742, 1.16040304054359, 1.34715196263809, 1.81606472827659, 3.29899127276488)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.94172739982605,secs,1
nloptr,cobyla,Rosenbrock,10,"(-1.58936832798645, 0.807621770072728, 0.497554889880121, 0.622551059350371, 1.32310712710023, 3.16254615550861, 4.52091278042644, 2.49876864720136, -3.81586756091565, 1.39509910717607)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.03046921669104,"(-0.992528809441109, 0.995047408041148, 0.995130865803692, 0.992779428483026, 0.986784404319081, 0.97435869367899, 0.949665647620078, 0.902965152586408, 0.815349567272342, 0.664426238054764)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.949655532836914,secs,1
nloptr,bobyqa,Rosenbrock,10,"(-1.58936832798645, 0.807621770072728, 0.497554889880121, 0.622551059350371, 1.32310712710023, 3.16254615550861, 4.52091278042644, 2.49876864720136, -3.81586756091565, 1.39509910717607)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,3.74789048665667e-27,"(1, 1, 1, 1, 1, 1.00000000000001, 1.00000000000001, 1.00000000000003, 1.00000000000005, 1.0000000000001)",2701,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.105805158615112,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,9.0454283252691,"(0.18566635162206, 0.0161957528274163, -0.00731318563134712, 0.00206901424833483, 0.0123291155389658, 0.0326626311075383, -0.0198239471063037, 0.0233647152943404, -0.0292995839880911, 0.0314202900789027)",400,-,-,-,1.24728012084961,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.19271511873303,"(0.983420347473243, 0.963815994560476, 0.912222086212533, 0.835117426234883, 0.677036176335132, 0.453083513828145, 0.202541817230766, 0.0130813220416065, 0.0100433866826429, 3.61397411537315e-05)",530,1062,-,-,0.909121513366699,secs,1
pso,psoptim,Rosenbrock,10,"(-4.1710595949553, 2.18002644833177, 4.65798127232119, -4.21422481769696, 0.344247906468809, 3.03023684304208, 0.426498854067177, -3.98389488225803, 1.20496816700324, 0.907971262931824)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,4.14899102309994,"(-0.990317176849227, 0.991890846878476, 0.990335712534111, 0.985226756946535, 0.969835841866109, 0.94486942403896, 0.90439304955797, 0.820212910815246, 0.673336040145276, 0.455642461769789)",1600,25600,2,Maximal number of iterations reached,0.962037801742554,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-4.1710595949553, 2.18002644833177, 4.65798127232119, -4.21422481769696, 0.344247906468809, 3.03023684304208, 0.426498854067177, -3.98389488225803, 1.20496816700324, 0.907971262931824)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.187589655567458,"(1.00168600421071, 1.00185906827375, 1.00335802328129, 1.00766189854628, 1.01553873385509, 1.03357688138653, 1.07786084953341, 1.16208987683923, 1.36054384141377, 1.85708411397789)",520,-,-,-,0.784768342971802,secs,1
